city,longitude,latitude,date1,pop1,tem1,date2,pop2,tem2,date3,pop3,tem3,date4,pop4,tem4,date5,pop5,tem5,pop_mean,tem_mean,nom_hotel,url_hotel,coordonnes_hotel,note_hotel,description_hotel
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,Appart'City Confort La Ciotat - Côté Port,https://www.booking.com/hotel/fr/my-suite-la-ciotat-cote-port.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=18476101_93713826_0_2_0&highlighted_blocks=18476101_93713826_0_2_0&matching_block_id=18476101_93713826_0_2_0&sr_pri_blocks=18476101_93713826_0_2_0__26800&from_sustainable_property_sr=1&from=searchresults,"43.17200864,5.60524821","7,7","Situé à La Ciotat, à côté du Vieux-Port, l'Appart'City Confort La Ciotat - Côté Port est une résidence climatisée.

Tous les studios et les appartements comprennent une kitchenette équipée d'un micro-ondes et une salle de bains privative. Ils sont accessibles par un ascenseur.

Le petit-déjeuner se compose d'une sélection de pains, y compris des produits sans gluten. Des fruits frais, des salades de fruits et des fromages sont aussi proposés. Vous pourrez aussi déguster des aliments issus de l'agriculture biologique, notamment des yaourts et différents thés.

Accessible par l'autoroute A50, l’Appart'City Confort La Ciotat - Côté Port est doté d'un parking privé sur place. Vous trouverez le parcours de golf Frégate à 14 km et le circuit Paul Ricard à 35 minutes de route. La gare de La Ciotat se trouve à 5 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,Au Tapis de Sable,https://www.booking.com/hotel/fr/au-tapis-de-sable.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=34714506_212151327_0_2_0&highlighted_blocks=34714506_212151327_0_2_0&matching_block_id=34714506_212151327_0_2_0&sr_pri_blocks=34714506_212151327_0_2_0__32000&from=searchresults,"43.17233043,5.69543347","8,5","Situé sur la baie des Lecques, l'établissement Au Tapis de Sable est un hôtel 2-étoiles fournissant un accès à une plage privée. Il met gratuitement à votre disposition une connexion Wi-Fi ainsi que des parasols et des chaises longues.

Décorées dans un style contemporain avec des couleurs méditerranéennes, les chambres de l'hôtel Au Tapis de Sable comprennent une télévision à écran LCD. Certaines d'entre elles possèdent un balcon privé ou offrent une vue sur la mer.

Un petit-déjeuner continental vous est servi chaque matin sur la terrasse ombragée ou dans le confort de votre chambre. L'hôtel accueille également un bar et la réception assure un service de bagagerie.

Vous pourrez stationner gratuitement sur place. L'établissement se trouve à 3 km du centre de Saint-Cyr-sur-Mer, à 5 km de Bandol, à 6 km de La Ciotat, à 20 km des calanques de Cassis et à 30 minutes en voiture du circuit automobile Paul Ricard.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,B&B HOTEL Marseille La Valentine,https://www.booking.com/hotel/fr/b-amp-b-marseille-la-valentine.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=178444701_91070163_0_0_0&highlighted_blocks=178444701_91070163_0_0_0&matching_block_id=178444701_91070163_0_0_0&sr_pri_blocks=178444701_91070163_0_0_0__27800&from_sustainable_property_sr=1&from=searchresults,"43.28837682,5.48143350","6,9","Situé à Marseille, à 11 km du Vieux-Port, le B&B HOTEL Marseille La Valentine propose des chambres climatisées avec connexion Wi-Fi gratuite. Vous profiterez gracieusement d'un parking privé et surveillé sur place. Les calanques de Cassis sont à 24 km.

Les chambres sont toutes dotées d'une télévision par câble à écran plat et d'une salle de bains privative pourvue d'une douche.

Le B&B HOTEL Marseille La Valentine se trouve à 10 km de la gare de Marseille-Saint-Charles et à 35 km de l'aéroport de Marseille-Provence, le plus proche. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,B&B HOTEL Marseille La Valentine Porte d'Aubagne,https://www.booking.com/hotel/fr/ibis-marseille-est-la-valentine.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=53751407_94487835_2_2_0&highlighted_blocks=53751407_94487835_2_2_0&matching_block_id=53751407_94487835_2_2_0&sr_pri_blocks=53751407_94487835_2_2_0__30800&from=searchresults,"43.28968350,5.49546140","7,7","Vous pouvez bénéficier d'une réduction Genius dans l'établissement B&B HOTEL Marseille La Valentine Porte d'Aubagne ! Connectez-vous pour économiser.
Situé à 18 km des Calanques de Cassis et du port, le B&B HOTEL Marseille La Valentine Porte d'Aubagne propose un restaurant-grill (ouvert du lundi au vendredi), un bar et une terrasse. Les chambres climatisées comprennent une télévision par satellite à écran LCD.

Les hébergements chauffés du B&B HOTEL Marseille La Valentine Porte d'Aubagne disposent d'une salle de bains privative avec sèche-cheveux. Gratuit Une connexion Wi-Fi est disponible gratuitement.

Un petit-déjeuner buffet composé de plats sucrés et salés tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits est servi tous les jours. Des viennoiseries cuites sur place et des madeleines françaises fraîches sont également proposées, ainsi qu'une boisson chaude et un fruit à emporter. En dehors des heures normales de petit-déjeuner, vous pourrez également profiter d'une option plus légère, disponible à partir de 4h00.

La réception ouverte 24h/24 met à votre disposition des journaux et un coffre-fort. Dans les environs, vous pourrez jouer au tennis et au golf.

L'hôtel se trouve à 10 km de la gare Saint-Charles et à 30 km de l'aéroport de Marseille-Marignane. Un parking privé est disponible gratuitement sur place. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,B&B HOTEL Marseille La Valentine St Menet,https://www.booking.com/hotel/fr/b-b-marseille-la-valentine-st-menet.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=293215001_109495949_2_0_0&highlighted_blocks=293215001_109495949_2_0_0&matching_block_id=293215001_109495949_2_0_0&sr_pri_blocks=293215001_109495949_2_0_0__28400&from=searchresults,"43.28774506,5.51083886","7,2","Situé à Marseille, à 12 km de la station de métro Castellane, le B&B HOTEL Marseille La Valentine St Menet offre une vue sur la montagne. Cet hôtel 2 étoiles comporte des chambres climatisées pourvues d’une salle de bains privative et d’une connexion Wi-Fi gratuite. Cet établissement non-fumeurs se trouve à 11 km de la station de métro La Timone.

Toutes les chambres disposent d’une armoire. Tous les hébergements sont dotés d'un bureau et d'une télévision à écran plat.

L’établissement possède une terrasse bien exposée.

Le parc des expositions et centre de conventions Marseille Chanot ainsi que la station de métro Rond-Point du Prado se trouvent à 12 km du B&B HOTEL Marseille La Valentine St Menet. L’aéroport le plus proche, celui de Marseille-Provence, est situé à 35 km de l’hôtel. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,Best Western Linko Hôtel,https://www.booking.com/hotel/fr/souleia.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=5766313_346754638_2_34_0&highlighted_blocks=5766313_346754638_2_34_0&matching_block_id=5766313_346754638_2_34_0&sr_pri_blocks=5766313_346754638_2_34_0__33000&from_sustainable_property_sr=1&from=searchresults,"43.29431699,5.56868166","8,1","Le Best Western Linko Hôtel est installé dans le centre-ville d’Aubagne, à 6 km du mont Garlaban culminant à 715 mètres.

Insonorisées et climatisées, toutes les chambres possèdent une télévision, une connexion Wi-Fi gratuite ainsi qu’une salle de bains avec une baignoire ou une douche à l'italienne. L’établissement dispose d’hébergements non-fumeurs et pour personnes à mobilité réduite.

Le Best Western Linko Hôtel se trouve à 20 km de Marseille, à 15 km des eaux bleues de Cassis et à 40 minutes de route du circuit Paul-Ricard.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,3 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,Campanile Marseille Est - Aubagne,https://www.booking.com/hotel/fr/campanile-aubagne-alta-rocca.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=539415504_371225812_2_2_0&highlighted_blocks=539415504_371225812_2_2_0&matching_block_id=539415504_371225812_2_2_0&sr_pri_blocks=539415504_371225812_2_2_0__23800&from_sustainable_property_sr=1&from=searchresults,"43.29719000,5.58788500","8,6","Situé à Aubagne, le Campanile Marseille Est - Aubagne propose un hébergement 3 étoiles avec un bar et une terrasse. Il propose une réception ouverte 24h/24, un salon commun et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Un parking privé est disponible sur place.

Tous les logements sont équipés de la climatisation, d'une télévision par satellite à écran plat avec Chromecast, d'une bouilloire, d'une douche et d'un bureau. La salle de bains privative est pourvue d'une douche et d'un sèche-cheveux.

Le Campanile Marseille Est - Aubagne sert un petit-déjeuner continental ou buffet.

Vous pourrez pratiquer diverses activités à Aubagne et dans les environs, telles que la randonnée, le vélo et la plongée avec tuba.

Le Campanile Marseille Est - Aubagne se trouve à 21 km de Marseille et à 36 km d'Aix-en-Provence. Enfin, l'aéroport de Marseille-Provence, le plus proche, est implanté à 34 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,4 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,Grand Hotel Des Lecques; BW Signature Collection,https://www.booking.com/hotel/fr/grandhoteldeslecques.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=21412804_393314270_2_17_0&highlighted_blocks=21412804_393314270_2_17_0&matching_block_id=21412804_393314270_2_17_0&sr_pri_blocks=21412804_393314270_2_17_0__48930&from=searchresults,"43.18041200,5.68394700","8,3","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Grand Hotel Des Lecques; BW Signature Collection ! Connectez-vous pour économiser.
Situé dans une pinède à 100 mètres de la mer, le Grand Hotel Des Lecques; BW Signature Collection possède 2 courts de tennis, une piscine à débordement et un restaurant panoramique avec une terrasse surplombant la baie des Lecques.

L’établissement propose des chambres climatisées avec salle de bains privative au cœur de la station balnéaire de Saint-Cyr-sur-Mer. Toutes ces chambres disposent d’une télévision, d’un coffre-fort et d’un sèche-cheveux. Certaines comprennent un balcon privé offrant une vue sur la mer.

Un petit-déjeuner buffet est servi tous les matins sur la terrasse. Vous pourrez déguster une cuisine méditerranéenne à Le Parc, le restaurant de l’hôtel.

Un programme d’animations hebdomadaire est organisé au piano-bar. Vous pourrez également vous détendre sur les chiliennes au bord de la piscine. Des serviettes et des parasols sont également disponibles. Vous aurez la possibilité de pratiquer des activités telles que le tennis de table sur place.

La réception est ouverte 24h/24, et une connexion Wi-Fi est accessible gratuitement dans l’ensemble de l’établissement. L’hôtel se trouve entre Cassis et Bandol. Vous rejoindrez le circuit automobile Paul-Ricard en 30 minutes en voiture. Un parking privé est accessible sur place.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,Hapimag Apartments La Madrague,https://www.booking.com/hotel/fr/hapimag-resort-la-madrague.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=466929001_144027414_0_0_0&highlighted_blocks=466929001_144027414_0_0_0&matching_block_id=466929001_144027414_0_0_0&sr_pri_blocks=466929001_144027414_0_0_0__46405&from_sustainable_property_sr=1&from=searchresults,"43.16274400,5.69537200","8,5","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hapimag Apartments La Madrague ! Connectez-vous pour économiser.
Situé à 1,1 km de la plage de la Reinette, le Hapimag Apartments La Madrague propose des installations de sports nautiques, une piscine avec vue et des hébergements climatisés avec balcon et connexion Wi-Fi gratuite. Offrant une vue sur la piscine et le jardin, il se trouve à 1,2 km de la plage de la Madrague. L'établissement possède une aire de jeux pour enfants, un parking privé et une station de recharge pour véhicules électriques.

Offrant une vue sur la mer, cet appart'hôtel dispose d'une terrasse, d'un coin salon, d'une télévision par satellite à écran plat, d'une kitchenette entièrement équipée avec un lave-vaisselle et un micro-ondes, ainsi que d'une salle de bains privative avec une douche et un sèche-cheveux. Un grille-pain, un réfrigérateur, des plaques de cuisson, une machine à café et une bouilloire sont également fournis. Cet appart'hôtel possède un coin repas extérieur.

Le restaurant familial de l'appart'hôtel est ouvert pour le dîner et sert une cuisine française.

Si vous voyagez avec des enfants, le Hapimag Apartments La Madrague propose une piscine pour enfants et une barrière de sécurité pour bébé. Vous pourrez jouer au ping-pong sur place ou faire du vélo ou des randonnées dans les environs.

Vous séjournerez à 1,6 km de la plage des Lecques et à 21 km du circuit Paul Ricard. L'aéroport de Toulon-Hyères, le plus proche, est implanté à 43 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,Hotel La Ciotat - A deux pas de l'eau,https://www.booking.com/hotel/fr/a-deux-pas-de-l-39-eau.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=200571706_95768664_2_0_0&highlighted_blocks=200571706_95768664_2_0_0&matching_block_id=200571706_95768664_2_0_0&sr_pri_blocks=200571706_95768664_2_0_0__34560&from=searchresults,"43.18602424,5.62069864","9,4","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel La Ciotat - A deux pas de l'eau ! Connectez-vous pour économiser.
L'Hotel La Ciotat - A deux pas de l'eau propose des hébergements avec une terrasse et une connexion Wi-Fi gratuite à La Ciotat.

Les logements disposent toutes de la climatisation ainsi que d'une terrasse et/ou d'un coin salon avec une télévision à écran plat.

Des massages peuvent être dispensés en chambre sur demande, moyennant des frais supplémentaires.

Cet appart'hôtel se trouve à 23 km de Marseille et à 40 km d'Aix-en-Provence. L'aéroport de Marseille-Provence est situé à 43 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,Hotel Restaurant Miramar L'orchidée,https://www.booking.com/hotel/fr/miramar-la-ciotat.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=4980214_309480196_0_2_0&highlighted_blocks=4980214_309480196_0_2_0&matching_block_id=4980214_309480196_0_2_0&sr_pri_blocks=4980214_309480196_0_2_0__41800&from_sustainable_property_sr=1&from=searchresults,"43.18653519,5.62163651","8,3","L’Hotel Restaurant Miramar L'orchidée est idéalement situé sur le bord de mer face à la grande plage de sable de La Ciotat. Vous pourrez profiter d’une terrasse. Certaines chambres de l’Hotel Restaurant Miramar L'orchidée offrent une vue sur la mer.

Toutes sont climatisées et possèdent une salle de bains privative et une télévision. La connexion Wi-Fi est gratuite.

Le restaurant de l’Orchidée sert de délicieuses spécialités de poissons et une cuisine traditionnelle accompagnée de vins de la région. Vous pourrez savourer vos repas dans la salle à manger, tout en appréciant la vue panoramique sur la baie de La Ciotat. Le bar de l’hôtel est l’endroit idéal pour se détendre autour d’un verre.

Le parking privé est gratuit. Marseille se situe à 30 minutes de route, et son aéroport est à une heure en voiture. La Corniche des Crêtes se trouve à proximité.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,Hotel SPA Plage St Jean,https://www.booking.com/hotel/fr/plage-st-jean.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=18618201_340825262_0_2_0&highlighted_blocks=18618201_340825262_0_2_0&matching_block_id=18618201_340825262_0_2_0&sr_pri_blocks=18618201_340825262_0_2_0__31600&from_sustainable_property_sr=1&from=searchresults,"43.18827572,5.63121334","8,3","Situé au cœur de Saint-Jean, à 50 mètres de la plage, l'Hotel Plage St Jean propose des chambres entièrement rénovées en janvier 2019 avec une salle d'eau privative, la climatisation, une télévision par satellite et une connexion Wi-Fi gratuite.

Vous pourrez déguster des boissons au bar confortable de l'établissement. Pour le déjeuner et le dîner, de nombreux restaurants vous attendent dans les environs immédiats.

L'établissement dispose d'un espace de relaxation couvert et chauffé comprenant une piscine, un sauna et un jacuzzi.

Pendant votre séjour à l'Hotel Plage St Jean, vous pourrez pratiquer de nombreux sports nautiques et du tennis à proximité.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Cassis,5.5396318,43.2140359,2024-06-22 00:00:00,0.0,21.78,2024-06-23 00:00:00,0.0,18.04,2024-06-24 00:00:00,0.0,17.79,2024-06-25 00:00:00,0.0,19.19,2024-06-26 00:00:00,0.0,19.81,0.0,19.322,HôTEL LES VOLETS ROUGES - CASSIS,https://www.booking.com/hotel/fr/du-joli-bois-cassis.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAKJwNizBsACAdICJGUwYzc0ZDcwLWJjYTAtNDhkZi05Mzk0LTQzZWE2YmI1OWRhZdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&nflt=ht_id%3D204&srpvid=f6060604c3ff0185&srepoch=1719017482&all_sr_blocks=165893604_363295456_2_2_0&highlighted_blocks=165893604_363295456_2_2_0&matching_block_id=165893604_363295456_2_2_0&sr_pri_blocks=165893604_363295456_2_2_0__48734&from_sustainable_property_sr=1&from=searchresults,"43.23482930,5.51191052","8,2","Doté d'une terrasse bien exposée et offrant une vue sur le jardin, l'HôTEL LES VOLETS ROUGES - CASSIS est un hôtel respectueux de l'environnement situé à Cassis. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.

Offrant une vue sur le jardin, les chambres disposent d'une armoire et d'une douche.

Vous séjournerez à 3 km du centre de Cassis, à 13 km de Marseille et à 15 km du stade Vélodrome. Vous séjournerez à 33 km d'Aix-en-Provence et de l'aéroport de Marseille Provence.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
